site_code,cluster_id,display_point.coordinates.latitude,main_address.structured_address.postal_code,display_point.source,main_address.structured_address.country_code,business_status.closed_date,hours,apple_categories.0,names.0.name,business_status.status,main_address.structured_address.state_province,main_address.structured_address.floor,phone_number.number,names.0.locale,main_address.structured_address.locality,main_address.structured_address.street_address.0,display_point.coordinates.longitude,names.0.name_preprocessed,name.set,pair_id,product,brand
fd42fc46-c646-44e1-bad0-1229eafd6bae,187165,-6.21393469,17139.0,MANUALLY_PLACED,ID,,Mo-Su 08:00-09:00,dining.restaurant.asian_cuisine.southeast_asian_cuisine.indonesian_cuisine,RM. Ampera Saiyo,OPEN,Jawa Barat,,6281396870805.0,en-ID,Bekasi Kota,Jalan Rawa Bebek,106.9616466,rumah makan  ampera saiyo,"{'a', ' ', 'i', 'o', 'h', 'n', 'y', 'k', 'e', 'p', 's', 'r', 'm', 'u'}",100334,,
a5c31a7a-fc32-4395-9e13-1ce852dca5c2,188645,-6.8611227,52481.0,MANUALLY_PLACED,ID,,Mo-Su 08:00-17:00,health_care.hospital_service.hospital,Rumah Sakit Mitra Siaga Tegal,OPEN,Jawa Tengah,1.0,,en-ID,Tegal Kabupaten,Jalan Pala Raya,109.156468,rumah sakit mitra siaga tegal,"{'a', ' ', 'i', 'g', 'h', 't', 'l', 'k', 'e', 's', 'r', 'm', 'u'}",101039,,
ddc8a372-049f-4522-8830-f58e0584808f,188645,-6.86183227,52181.0,MANUALLY_PLACED,ID,,Mo-Su 00:00-23:59,health_care.hospital_service.hospital,Rumah Sakit Mitra Siaga,OPEN,Jawa Tengah,,62283322550.0,en-ID,Tegal Kabupaten,Jalan Pala Raya,109.156301,rumah sakit mitra siaga,"{'a', ' ', 'i', 'g', 'h', 't', 'k', 's', 'r', 'm', 'u'}",101039,,
aedfb453-2fc8-476b-b4a3-88e766d50f2a,189367,-6.91867026,40617.0,MANUALLY_PLACED,ID,,,shopping.food_mart.grocery_store,Toko Mitra,OPEN,Jawa Barat,1.0,,en-ID,Bandung Kota,Jalan AH Nasution,107.7076415,toko mitra,"{' ', 'a', 'o', 't', 'k', 'i', 'r', 'm'}",101390,,
bc156940-a630-488e-a34c-1be77bc72b6e,189367,-6.9185548,40614.0,MANUALLY_PLACED,ID,,Mo-Su 08:00-18:00,shopping.food_mart.grocery_store,Toko Mitra,OPEN,Jawa Barat,,6285659445690.0,en-ID,Bandung Kota,Jalan AH Nasution,107.7075235,toko mitra,"{' ', 'a', 'o', 't', 'k', 'i', 'r', 'm'}",101391,,
cccda469-d214-4075-9201-de8896550ee0,191844,-2.9323717,30152.0,MANUALLY_PLACED,ID,,Mo-Su 07:00-22:00,shopping.food_mart.convenience_store,Indomaret,OPEN,Sumatra Selatan,2.0,62811150280.0,en-ID,Palembang,Jalan Naskah 2,104.7238948,indomaret,"{'a', 'o', 'n', 't', 'd', 'e', 'i', 'r', 'm'}",102588,,
def38325-2fbf-4d8a-aff8-e13ed49015fe,191844,-2.93219802,30153.0,MANUALLY_PLACED,ID,,Mo-Su 00:00-23:59,shopping.food_mart.convenience_store,Indomaret,OPEN,Sumatra Selatan,1.0,,en-ID,Palembang,Jalan Naskah 2,104.7233044,indomaret,"{'a', 'o', 'n', 't', 'd', 'e', 'i', 'r', 'm'}",102588,,
d75ceb5f-7704-4cc6-82c4-a189c67544fb,192687,0.47176958,28293.0,MANUALLY_PLACED,ID,,Mo-Su 09:00-21:00,shopping.store.electronics_store,Ades Computer,OPEN,Riau,,,en-ID,Pekanbaru,Jalan Bina Krida,101.384464,ades computer,"{'a', ' ', 'o', 't', 'd', 'e', 'c', 'p', 's', 'r', 'm', 'u'}",102981,,
077c8933-9c58-4519-a310-e16765093184,192687,0.47176794,28293.0,MANUALLY_PLACED,ID,,Mo-Su 09:00-21:00,shopping.store.electronics_store,Elsi Computer,OPEN,Riau,,6281364529483.0,en-ID,Pekanbaru,Jalan Bina Krida,101.384394,elsi computer,"{' ', 'i', 'o', 't', 'l', 'e', 'c', 'p', 's', 'r', 'm', 'u'}",102982,,
e916070a-2d3f-4dbd-9f53-46d2ceb1b0bd,194151,-2.9788828,30137.0,MANUALLY_PLACED,ID,,Mo-Su 08:00-17:00,shopping.store.beauty_supply_store.cosmetics_store,Guardian,OPEN,Sumatra Selatan,,6281377593776.0,en-ID,Palembang,Jalan Pom Ix,104.7459644,guardian,"{'a', 'g', 'n', 'd', 'i', 'r', 'u'}",103682,,
6a5d3557-63a0-445d-a36f-5439a2b3eabf,194151,-2.97824165,30137.0,MANUALLY_PLACED,ID,,Mo-Su 10:00-10:00,shopping.store.beauty_supply_store.cosmetics_store,Guardian,OPEN,Sumatra Selatan,1.0,,en-ID,Ilir Barat I,Jalan Angkatan 45,104.7460643,guardian,"{'a', 'g', 'n', 'd', 'i', 'r', 'u'}",103683,,
f6b48bf0-a333-41bb-a0ea-8d6278618857,195258,-6.99173378,50184.0,MANUALLY_PLACED,ID,,Mo-Su 08:00-21:00,consumer_sector.local_service.shipping_and_mailing_service.courier_service,JNE Express,OPEN,Jawa Tengah,,,en-ID,Semarang Kota,Jalan Gatot Subroto,110.367722,jne express,"{'x', ' ', 'j', 'n', 'e', 'p', 's', 'r'}",104202,,
9d7a7207-1a48-4871-8863-75164e0625b7,195258,-6.99251164,50184.0,MANUALLY_PLACED,ID,,Mo-Su 08:00-21:00,consumer_sector.local_service.shipping_and_mailing_service.courier_service,J&T Express,OPEN,Jawa Tengah,,6289674667125.0,en-ID,Semarang Kota,Jalan Gatot Subroto,110.3678089,j t express,"{'x', ' ', 'j', 't', 'e', 'p', 's', 'r'}",104203,,
fd2c7e61-7279-4e78-ab22-f708e4d5461c,195732,-8.03388302,65133.0,MANUALLY_PLACED,ID,,,civil_service.educational_institution.school.secondary_school.high_school,Teaching Factory SMKN 10 Malang,OPEN,Jawa Timur,,,en-ID,Malang Kota,Jalan Raya Tlogowaru,112.6464674,teaching factory smkn 10 malang,"{'c', 'h', 't', '1', 'k', 'r', 'a', 'f', 'l', 'e', 'i', 'm', ' ', 'o', 'g', '0', 'n', 'y', 's'}",104419,smk,10.0
e61b53b4-a578-4cae-a0af-9f928577fc3c,195732,-8.03412825,65133.0,MANUALLY_PLACED,ID,,Mo-Fr 07:00-16:00,civil_service.educational_institution.school.secondary_school.high_school,SMKN 10 Malang,OPEN,Jawa Timur,,62341754086.0,en-ID,Malang Kota,Jalan Raya Tlogo Waru,112.6469406,smkn 10 malang,"{' ', 'a', '0', 'g', 'n', '1', 'l', 'k', 's', 'm'}",104419,smk,10.0
a1c031dc-d5f5-46e7-8e97-c5c95ecd2660,208974,-2.96740394,30118.0,MANUALLY_PLACED,ID,,,civil_service.educational_institution.school.secondary_school.high_school,SMP Negeri 8,OPEN,Sumatra Selatan,,,en-ID,Palembang,Jalan Urip Sumoharjo No.971,104.7856656,smp negeri 8,"{' ', 'i', 'g', '8', 'n', 'e', 'p', 's', 'r', 'm'}",110693,smp,
bf70ec86-5024-49f2-9663-49a37931b734,208974,-2.96750155,30117.0,MANUALLY_PLACED,ID,,Mo-Fr 07:30-01:30,civil_service.educational_institution.school.secondary_school.high_school,SMP Unggul Negeri 8 Palembang,OPEN,Sumatra Selatan,,62711710057.0,en-ID,Palembang,Jalan Urip Sumoharjo No.971,104.785701,smp unggul negeri 8 palembang,"{' ', 'a', 'i', 'g', '8', 'n', 'l', 'b', 'e', 'p', 's', 'r', 'm', 'u'}",110693,smp,8.0
bc1e794d-0498-4650-a211-ded6343ae41b,211087,-8.10379705,81114.0,MANUALLY_PLACED,ID,,,consumer_sector.local_service.dry_cleaning_and_laundry_service,Ekajaya Laundry,OPEN,Bali,,6287860930376.0,en-ID,Buleleng,Jalan Pulau Bali,115.0955343,ekajaya laundry,"{'a', 'j', ' ', 'n', 'd', 'l', 'k', 'e', 'y', 'r', 'u'}",111645,,
14149052-729f-4382-9eb8-1a3b305d985b,211087,-8.10404257,81114.0,MANUALLY_PLACED,ID,,,consumer_sector.local_service.dry_cleaning_and_laundry_service,Jaya Laundry,OPEN,Bali,,,en-ID,Buleleng,Jalan Pulau Bali,115.0962742,jaya laundry,"{'a', 'j', ' ', 'n', 'd', 'l', 'y', 'r', 'u'}",111646,,
1f26c281-e93c-4e22-ad1e-4c4829eb52e7,213701,-6.23055674,13330.0,MANUALLY_PLACED,ID,,,dining.restaurant.fast_food_restaurant,Chicken Dower,OPEN,DKI Jakarta,,6287711176764.0,en-ID,Jakarta Timur,Jalan Kebon Sayur No.14,106.8655431,chicken dower,"{' ', 'w', 'o', 'h', 'n', 'd', 'k', 'e', 'c', 'i', 'r'}",112836,,
a0a1359d-e5c0-40d8-8b8f-0fa2fdbb1907,213701,-6.23090331,13330.0,MANUALLY_PLACED,ID,,,dining.restaurant.fast_food_restaurant,Chicken Dower,OPEN,DKI Jakarta,,,en-ID,Jakarta Timur,Jalan Sensus,106.8666985,chicken dower,"{' ', 'w', 'o', 'h', 'n', 'd', 'k', 'e', 'c', 'i', 'r'}",112836,,
f48cfd57-77cb-426c-a946-564d7882e8ad,215540,-6.8450793,40511.0,MANUALLY_PLACED,ID,,,shopping.store.drugstore.pharmacy,Apotek Jala Medika Farma,OPEN,Jawa Barat,,6281313567968.0,en-ID,Cimahi,Jalan Kolonel Masturi No.97,107.549912,apotek jala medika farma,"{'a', ' ', 'j', 'o', 'f', 't', 'd', 'l', 'k', 'e', 'p', 'i', 'r', 'm'}",113659,,
3208deb7-c855-477b-b441-f0b78c690be8,215540,-6.84508495,40511.0,MANUALLY_PLACED,ID,,,shopping.store.drugstore.pharmacy,Apotek Jala Mandika Farma Kolmas,OPEN,Jawa Barat,,,en-ID,Cimahi,Jalan Griya Asri Cahaya Cipageran,107.5499642,apotek jala mandika farma kolmas,"{'a', ' ', 'j', 'o', 'f', 't', 'n', 'd', 's', 'l', 'k', 'e', 'p', 'i', 'r', 'm'}",113660,,
f9413d90-ec10-4930-b3db-126bcad3a938,215900,-5.21300642,92112.0,MANUALLY_PLACED,ID,,Mo-Sa 08:00-17:00,shopping.food_mart.butcher_shop,Penggilingan Bakso Pakde Suwarsono,OPEN,Sulawesi Selatan,,6282293616520.0,en-ID,Gowa,Jalan Tirta Jeneberang,119.4549644,penggilingan bakso pakde suwarsono,"{'a', ' ', 'w', 'o', 'g', 'n', 's', 'd', 'l', 'b', 'k', 'e', 'p', 'i', 'r', 'u'}",113835,,
bd0854a2-0d09-4cb8-a789-74423a183b88,215900,-5.21304864,92112.0,MANUALLY_PLACED,ID,,Mo-Su 07:00-11:59,shopping.food_mart.butcher_shop,Penggilingan Bakso Mas Warjo,OPEN,Sulawesi Selatan,,,en-ID,Gowa,Jalan Swadaya,119.4549768,penggilingan bakso mas warjo,"{'a', ' ', 'j', 'w', 'o', 'g', 'n', 's', 'l', 'b', 'k', 'e', 'p', 'i', 'r', 'm'}",113836,,
3dfc8432-eaa6-46bd-a2a0-1f3bb90ff895,221368,-6.96980569,40352.0,MANUALLY_PLACED,ID,,Mo-Su 08:00-20:00,shopping.store.pet_store,Fccathouse Petshop & Cat Breeder,OPEN,Jawa Barat,,6285156261199.0,en-ID,Bandung Kabupaten,Jalan Sekeloa,107.5714711,fccathouse petshop   cat breeder,"{'a', ' ', 'f', 'o', 'h', 't', 'd', 'b', 'e', 'c', 'p', 's', 'r', 'u'}",116407,,
f8b11a7d-d969-4d0c-8fa4-a9d09a1bb210,221368,-6.96972393,40226.0,MANUALLY_PLACED,ID,,,shopping.store.pet_store,Fccathouse Petshop,OPEN,Jawa Barat,,,en-ID,Bandung Kabupaten,Jalan Manglid,107.5714914,fccathouse petshop,"{'a', ' ', 'f', 'o', 'h', 't', 'e', 'c', 'p', 's', 'u'}",116408,,
80b51132-e282-41e8-9465-24370665f0bc,226688,-8.61667276,83136.0,MANUALLY_PLACED,ID,,Mo-Su 08:00-17:00,consumer_sector.local_service.dry_cleaning_and_laundry_service,Laundry,OPEN,Nusa Tenggara Barat,,,en-ID,Mataram,Jalan Lingkar Selatan,116.1097221,laundry,"{'a', 'n', 'd', 'l', 'y', 'r', 'u'}",118891,,
1e20133f-d6df-491b-b8d0-61442b2c7a7b,226688,-8.61668936,83136.0,MANUALLY_PLACED,ID,,,consumer_sector.local_service.dry_cleaning_and_laundry_service,Aquazone Laundry,OPEN,Nusa Tenggara Barat,,6287865448999.0,en-ID,Mataram,Jalan Lingkar Selatan,116.1098294,aquazone laundry,"{'a', ' ', 'o', 'n', 'd', 'y', 'z', 'l', 'e', 'q', 'r', 'u'}",118891,,
94c24384-bc74-4b9d-b2b3-a3d1a4269180,228200,0.56837909,96182.0,MANUALLY_PLACED,ID,,Mo-Su 08:00-17:00,shopping.store.beauty_supply_store.perfume_store,An Parfum,OPEN,Gorontalo,,,en-ID,Gorontalo Kabupaten,Jalan Ahmadi Hiola,123.0301052,an parfum,"{'a', ' ', 'f', 'n', 'p', 'r', 'm', 'u'}",119607,,
16bbf91a-82ea-49ff-889e-5f217b0978ad,228200,0.56858401,96282.0,MANUALLY_PLACED,ID,,Mo-Su 10:00-20:00,shopping.store.beauty_supply_store.perfume_store,Parfum M&R,OPEN,Gorontalo,,6282193165445.0,en-ID,Gorontalo Kabupaten,Jalan Raja Wadi Palapa,123.029502,parfum m r,"{'a', ' ', 'f', 'p', 'r', 'm', 'u'}",119608,,
b6f8cd7d-6a3e-4123-9dd8-6942455799c3,230943,-7.55258312,57135.0,MANUALLY_PLACED,ID,,Mo-Su 09:00-19:30,dining.restaurant.asian_cuisine.southeast_asian_cuisine.indonesian_cuisine,Sate Ayam Ponorogo Pak Mangun,OPEN,Jawa Tengah,,6285725425425.0,en-ID,Surakarta,Jalan Tentara Geni Pelajar Bibis Baru,110.8297437,sate ayam ponorogo pak mangun,"{'a', ' ', 'p', 'o', 'g', 't', 'n', 'k', 'e', 'y', 's', 'r', 'm', 'u'}",120822,,
e4d185e2-c1c5-43ef-baa4-89e94d32cadc,230943,-7.55261143,57135.0,MANUALLY_PLACED,ID,,Mo-Su 08:00-17:30,dining.restaurant.asian_cuisine.southeast_asian_cuisine.indonesian_cuisine,Sate Ayam Ponorogo Pak Ika 2,OPEN,Jawa Tengah,,628156724220.0,en-ID,Surakarta,Jalan Tentara Genie,110.8302311,sate ayam ponorogo pak ika 2,"{'a', ' ', 'p', 'o', 'g', 'i', '2', 't', 'n', 'k', 'e', 'y', 's', 'r', 'm'}",120823,,
c699b9b9-4114-4f41-aeb2-73a8b80c2048,232192,-3.00034946,30139.0,MANUALLY_PLACED,ID,,,shopping.food_mart.grocery_store,Depot Air Minum Isi Ulang Dona Doni,OPEN,Sumatra Selatan,,,en-ID,Palembang,Jalan Tanjung Rawo,104.7202282,depot air minum isi ulang dona doni,"{' ', 'a', 'o', 'g', 't', 'n', 'd', 's', 'l', 'e', 'p', 'i', 'r', 'm', 'u'}",121417,,
