site_code,cluster_id,display_point.coordinates.latitude,main_address.structured_address.postal_code,display_point.source,main_address.structured_address.country_code,business_status.closed_date,hours,apple_categories.0,names.0.name,business_status.status,main_address.structured_address.state_province,main_address.structured_address.floor,phone_number.number,names.0.locale,main_address.structured_address.locality,main_address.structured_address.street_address.0,display_point.coordinates.longitude,names.0.name_preprocessed,name.set,pair_id,product,brand
7692b4d6-3f72-41e5-b9da-db9f9701725e,80,-2.9577291,30159.0,MANUALLY_PLACED,ID,,,dining.restaurant.asian_cuisine.southeast_asian_cuisine.indonesian_cuisine,Potri Rumah Minang,OPEN,Sumatra Selatan,,,en-ID,Alang Alang Lebar,Unnamed Road,104.6847166,potri rumah minang,"{' ', 'a', 'o', 'g', 'h', 't', 'n', 'p', 'i', 'r', 'm', 'u'}",41,,
4de33871-fa87-41cf-9ad8-68dc0061f73f,80,-2.95857578,30131.0,MANUALLY_PLACED,ID,,,dining.restaurant.asian_cuisine.southeast_asian_cuisine.indonesian_cuisine,Putri Rumar Minang,OPEN,Sumatra Selatan,1.0,,en-ID,Palembang,Jalan Lebung Permai,104.6851862,putri rumar minang,"{' ', 'a', 'g', 't', 'n', 'p', 'i', 'r', 'm', 'u'}",41,,
018ce56f-cd94-434b-a395-65c41a74a71b,147,-2.93723166,30159.0,MANUALLY_PLACED,ID,,,shopping.food_mart.grocery_store,Toko Kaya Barokah,OPEN,Sumatra Selatan,,,en-ID,Palembang,Jalan Letjen Ibnu Sutowo,104.6901174,toko kaya barokah,"{' ', 'a', 'o', 'h', 't', 'b', 'k', 'y', 'r'}",82,,
6dfe2d06-06f6-4788-9033-5b3e087804be,147,-2.93736569,30151.0,MANUALLY_PLACED,ID,,,shopping.food_mart.grocery_store,Toko Barokah,OPEN,Sumatra Selatan,3.0,,en-ID,Palembang,Jalan Letjen Ibnu Sutowo,104.6901442,toko barokah,"{' ', 'a', 'o', 'h', 't', 'b', 'k', 'r'}",83,,
d56f84a0-935b-4486-8010-2c140b3c534f,404,-2.92706972,30157.0,MANUALLY_PLACED,ID,,Mo-Su 08:00-17:00,health_care.hospital_service.hospital,Meira Clinic,OPEN,Sumatra Selatan,,,en-ID,Palembang,Jalan Pengadilan Tinggi,104.7144433,meira clinic,"{'a', ' ', 'n', 'l', 'e', 'c', 'i', 'r', 'm'}",232,,
8d4b7ca4-b0cf-4ab9-8f1c-4fdf00057ccc,404,-2.92663373,30151.0,MANUALLY_PLACED,ID,,,health_care.hospital_service.hospital,Meira Clinic,OPEN,Sumatra Selatan,1.0,,en-ID,Palembang,Jalan Kolonel Haji Burlian,104.7144129,meira clinic,"{'a', ' ', 'n', 'l', 'e', 'c', 'i', 'r', 'm'}",232,,
054a1348-a4e9-4526-82cd-f7d474f8b65f,489,3.53626651,20147.0,MANUALLY_PLACED,ID,,,shopping.food_mart.grocery_store,Toko Puji,OPEN,Sumatra Utara,1.0,,en-ID,Medan,Jalan Panca,98.69710706,toko puji,"{' ', 'j', 'o', 't', 'k', 'p', 'i', 'u'}",275,,
da5939aa-a08a-47f7-889b-ce465818ce5c,489,3.53641452,20147.0,MANUALLY_PLACED,ID,,Mo-Su 08:00-17:00,shopping.food_mart.grocery_store,Toko SRC Puji,OPEN,Sumatra Utara,,,en-ID,Medan,Jalan Panca Marindal,98.69735168,toko kelontong puji,"{' ', 'j', 'o', 'g', 't', 'n', 'l', 'k', 'e', 'p', 'i', 'u'}",276,,
05f37ec0-08b1-400d-8448-e875b342307b,538,-2.92844486,30151.0,MANUALLY_PLACED,ID,,,shopping.store.home_improvement_store.hardware_store,TB. Makmur Jaya,OPEN,Sumatra Selatan,,,en-ID,Palembang,Jalan Sukabangun II Soak Simpur,104.7388395,toko bangunan  makmur jaya,"{' ', 'a', 'j', 'o', 'g', 't', 'n', 'b', 'k', 'y', 'r', 'm', 'u'}",297,,
fc141928-c3b8-448f-95ce-3fce748a9935,538,-2.9284072,30151.0,MANUALLY_PLACED,ID,,,shopping.store.home_improvement_store.hardware_store,TB. Makmur Jaya,OPEN,Sumatra Selatan,1.0,,en-ID,Sukarami,Jalan Sukabangun,104.7389641,toko bangunan  makmur jaya,"{' ', 'a', 'j', 'o', 'g', 't', 'n', 'b', 'k', 'y', 'r', 'm', 'u'}",297,,
06c5c13e-8d40-437f-a639-e7ff62049f4e,620,-5.12030449,90154.0,MANUALLY_PLACED,ID,,Mo-Su 08:00-17:00,transportation.gas_station,GP Pom Mini,OPEN,Sulawesi Selatan,1.0,,en-ID,Makassar,Jalan Sibula Dalam,119.420991,gp pom mini,"{' ', 'o', 'g', 'n', 'p', 'i', 'm'}",343,,
6cf0138c-86dc-46b1-a42d-4c8272793c02,620,-5.12034503,90154.0,MANUALLY_PLACED,ID,,Mo-Su 00:00-23:59,transportation.gas_station,Pom Mini,OPEN,Sulawesi Selatan,,,en-ID,Makassar,Jalan Sibula Dalam,119.420993,pom mini,"{' ', 'o', 'n', 'p', 'i', 'm'}",344,,
07b6f98b-f6d8-4a4b-a931-194d88fc17f3,704,-7.23146862,16963.0,MANUALLY_PLACED,ID,,,transportation.gas_station,Pom Mini,OPEN,Jawa Barat,1.0,,en-ID,Bogor Kabupaten,Jalan Raya Bojong Nangka,107.8676471,pom mini,"{' ', 'o', 'n', 'p', 'i', 'm'}",394,,
f8232e75-f9e1-45a6-8b68-a89166302c04,704,-7.2313065,44150.0,MANUALLY_PLACED,ID,,,transportation.gas_station,Pom Mini,OPEN,Jawa Barat,,,en-ID,Garut,Jalan Cikamiri,107.8679227,pom mini,"{' ', 'o', 'n', 'p', 'i', 'm'}",394,,
07da7ddd-0d6f-4c68-a9b0-5cd75f552ca1,716,-6.22687089,17520.0,MANUALLY_PLACED,ID,,Mo-Su 08:00-21:00,shopping.food_mart.grocery_store,Toko Kelontong,OPEN,Jawa Barat,,,en-ID,Bekasi Kabupaten,Jalan Soekarno Hatta,107.0934912,toko kelontong,"{' ', 'o', 'g', 't', 'n', 'l', 'k', 'e'}",401,,
835cc55e-c95d-47ba-af7b-362700aaeb6d,716,-6.22737582,17520.0,MANUALLY_PLACED,ID,,Mo-Su 08:00-21:00,shopping.food_mart.grocery_store,Toko Kelontong,OPEN,Jawa Barat,1.0,,en-ID,Bekasi Kabupaten,Jalan Buwek Raya,107.0933224,toko kelontong,"{' ', 'o', 'g', 't', 'n', 'l', 'k', 'e'}",402,,
08344b07-2256-43a2-bf22-2efdf986732c,749,-2.94631602,30151.0,MANUALLY_PLACED,ID,,Mo-Su 08:00-05:00,shopping.food_mart.grocery_store,Toko Sembako,OPEN,Sumatra Selatan,,,en-ID,Palembang,Jalan Haji Sanusi,104.7441262,toko sembako,"{' ', 'a', 'o', 't', 'b', 'k', 'e', 's', 'm'}",423,,
c4fc5b33-628c-4414-b1f9-78c8ff6508a2,749,-2.94569759,30151.0,MANUALLY_PLACED,ID,,Mo-Su 08:00-05:00,shopping.food_mart.grocery_store,Toko Sembako,OPEN,Sumatra Selatan,1.0,,en-ID,Palembang,Jalan Haji Sanusi,104.7440663,toko sembako,"{' ', 'a', 'o', 't', 'b', 'k', 'e', 's', 'm'}",424,,
4073deda-9715-4968-9dba-020f923c0a58,763,-2.94599289,30114.0,MANUALLY_PLACED,ID,,,transportation.vehicle_parts_store.auto_parts_store,RD Car Accessories,OPEN,Sumatra Selatan,2.0,,en-ID,Palembang,Jalan MP Mangkunegara,104.7673721,rd car accessories,"{'a', ' ', 'o', 'i', 'd', 'e', 'c', 's', 'r'}",438,,
749e3b83-5bb3-4209-8677-62f9e00b053d,763,-2.94641537,30114.0,MANUALLY_PLACED,ID,,,transportation.vehicle_parts_store.auto_parts_store,RD Car Accesories,OPEN,Sumatra Selatan,1.0,,en-ID,Palembang,Jalan MP Mangkunegara,104.7674253,rd car accesories,"{'a', ' ', 'o', 'i', 'd', 'e', 'c', 's', 'r'}",438,,
09eb98c4-97ed-416c-8b26-a3d5fbbcbc70,895,-8.08103561,66235.0,MANUALLY_PLACED,ID,,Mo-Su 08:00-21:00,shopping.store.electronics_store,M Listrik,OPEN,Jawa Timur,1.0,,en-ID,Tulungagung,Jalan Raya Seririt-Singaraja,111.9377514,m listrik,"{' ', 'i', 't', 'l', 'k', 's', 'r', 'm'}",518,,
52ef8c5c-1a1e-4e90-8f35-b4de1b86eef6,895,-8.08110535,66291.0,MANUALLY_PLACED,ID,,,shopping.store.electronics_store,Histar Listrik,OPEN,Jawa Timur,,,en-ID,Tulungagung,Jalan Raya Wonorejo,111.9377642,histar listrik,"{'a', ' ', 'i', 'h', 't', 'l', 'k', 's', 'r'}",518,,
0caaeffb-dd39-4d00-8bc6-b0190fde48bf,1133,-6.9714758,40228.0,MANUALLY_PLACED,ID,,,civil_service.educational_institution.school.elementary_school,SDN Sukamenak 6,OPEN,Jawa Barat,1.0,,en-ID,Bandung Kabupaten,Jalan Sukamenak No.52,107.5774562,sdn sukamenak 6,"{' ', 'a', 'n', 'd', '6', 'k', 'e', 's', 'm', 'u'}",670,sd,
977fd7ff-d8be-4c36-818c-8c4dac8adbea,1133,-6.9715056,40228.0,MANUALLY_PLACED,ID,,,civil_service.educational_institution.school.elementary_school,SD Sukamenak 09,OPEN,Jawa Barat,,,en-ID,Bandung Kabupaten,Jalan Raya Sukamenak,107.5774208,sd sukamenak 09,"{' ', 'a', '9', '0', 'n', 'd', 'k', 'e', 's', 'm', 'u'}",671,sd,
977fd7ff-d8be-4c36-818c-8c4dac8adbea,1133,-6.9715056,40228.0,MANUALLY_PLACED,ID,,,civil_service.educational_institution.school.elementary_school,SD Sukamenak 09,OPEN,Jawa Barat,,,en-ID,Bandung Kabupaten,Jalan Raya Sukamenak,107.5774208,sd sukamenak 09,"{' ', 'a', '9', '0', 'n', 'd', 'k', 'e', 's', 'm', 'u'}",671,sd,
8e2f952f-5ce1-4b09-9bb0-f775c53bcbdd,1133,-6.97148228,40228.0,MANUALLY_PLACED,ID,,,civil_service.educational_institution.school.elementary_school,SDN Sukamenak 02,OPEN,Jawa Barat,1.0,,en-ID,Bandung Kabupaten,Jalan Sukamenak,107.5774078,sdn sukamenak 02,"{' ', 'a', '0', '2', 'n', 'd', 'k', 'e', 's', 'm', 'u'}",671,sd,
0f6a7ea1-fead-4652-be38-c98c4d618f9b,1373,0.54106861,28292.0,MANUALLY_PLACED,ID,,Mo-Su 08:00-17:00,shopping.food_mart.grocery_store,Toko Kelontong Vyolin,OPEN,Riau,,,en-ID,Kota Pekanbaru,Jalan Pemuda Ujung,101.4126087,toko kelontong vyolin,"{' ', 'o', 'g', 't', 'n', 'l', 'v', 'k', 'e', 'y', 'i'}",811,,
50895ad5-0cf4-4ae6-82ef-0ef6c6f24779,1373,0.54099064,28292.0,MANUALLY_PLACED,ID,,,shopping.food_mart.grocery_store,Toko Vyolin,OPEN,Riau,1.0,,en-ID,Pekanbaru,Jalan Pemuda,101.41264,toko vyolin,"{' ', 'o', 't', 'n', 'l', 'v', 'k', 'y', 'i'}",812,,
1047e3a0-fd7b-4214-8c56-1520d18624ea,1449,3.54966765,20229.0,MANUALLY_PLACED,ID,,,consumer_sector.local_service.dry_cleaning_and_laundry_service,Laundry Express,OPEN,Sumatra Utara,,,en-ID,Medan,Jalan Panglima Denai,98.71525435,laundry express,"{'x', 'a', ' ', 'p', 'n', 'd', 'l', 'e', 'y', 's', 'r', 'u'}",867,,
17d4b623-4da8-4331-b9ed-accb15fea3d6,1449,3.54986759,20229.0,MANUALLY_PLACED,ID,,,consumer_sector.local_service.dry_cleaning_and_laundry_service,Nada Laundry Express,OPEN,Sumatra Utara,1.0,,en-ID,Medan,Jalan Panglima Denai,98.71524182,nada laundry express,"{'x', 'a', ' ', 'p', 'n', 'd', 'l', 'e', 'y', 's', 'r', 'u'}",868,,
11f87f3f-f79b-4597-8da4-05023e07db64,1601,-2.89622569,30155.0,MANUALLY_PLACED,ID,,,consumer_sector.local_service.dry_cleaning_and_laundry_service,Laundry Arily,OPEN,Sumatra Selatan,,,en-ID,Palembang,Jalan Amd,104.7219146,laundry arily,"{'a', ' ', 'n', 'd', 'l', 'y', 'i', 'r', 'u'}",959,,
512265d0-2b1a-4c52-ab6e-74bd9060fdd0,1601,-2.89622974,30151.0,MANUALLY_PLACED,ID,,,consumer_sector.local_service.dry_cleaning_and_laundry_service,Laundry,OPEN,Sumatra Selatan,1.0,,en-ID,Palembang,Jalan Talang Jambe,104.7219328,laundry,"{'a', 'n', 'd', 'l', 'y', 'r', 'u'}",960,,
11f87f3f-f79b-4597-8da4-05023e07db64,1601,-2.89622569,30155.0,MANUALLY_PLACED,ID,,,consumer_sector.local_service.dry_cleaning_and_laundry_service,Laundry Arily,OPEN,Sumatra Selatan,,,en-ID,Palembang,Jalan Amd,104.7219146,laundry arily,"{'a', ' ', 'n', 'd', 'l', 'y', 'i', 'r', 'u'}",959,,
5e47a728-0291-4ee9-a5f3-12eee0965f19,1601,-2.89590118,30151.0,MANUALLY_PLACED,ID,,,consumer_sector.local_service.dry_cleaning_and_laundry_service,Laundry,OPEN,Sumatra Selatan,1.0,,en-ID,Palembang,Jalan Talang Jambe,104.7218144,laundry,"{'a', 'n', 'd', 'l', 'y', 'r', 'u'}",960,,
1310b521-f594-4d04-8f55-24feddbed5cf,1716,-2.93647779,30153.0,MANUALLY_PLACED,ID,,Mo-Su 08:00-17:00,travel_and_leisure.travel_accommodation.hotel,Mentari Hotel,OPEN,Sumatra Selatan,,,en-ID,Palembang,Jalan Naskah,104.7266613,mentari hotel,"{'a', ' ', 'o', 'h', 't', 'n', 'l', 'e', 'i', 'r', 'm'}",1039,,
4b716ee5-7093-4637-8f73-a50b25044150,1716,-2.93706913,30153.0,MANUALLY_PLACED,ID,,,travel_and_leisure.travel_accommodation.hotel,Hotel Mentari,OPEN,Sumatra Selatan,1.0,,en-ID,Palembang,Jalan Sukarela,104.7264955,hotel mentari,"{' ', 'a', 'o', 'h', 't', 'n', 'l', 'e', 'i', 'r', 'm'}",1040,,
134cc14e-6aa0-48ec-af94-87d57af5dbee,1739,-6.19046383,17611.0,MANUALLY_PLACED,ID,,Mo-Su 08:00-21:00,shopping.food_mart.grocery_store,Toko Kelontong,OPEN,Jawa Barat,,,en-ID,Bekasi Kabupaten,Jalan Desa Srijaya,107.0638148,toko kelontong,"{' ', 'o', 'g', 't', 'n', 'l', 'k', 'e'}",1054,,
f51f2f3f-f8cd-426c-a045-7ff07b2f44ba,1739,-6.1911275,17511.0,MANUALLY_PLACED,ID,,Mo-Su 08:00-21:00,shopping.food_mart.grocery_store,Toko Kelontong Ida,OPEN,Jawa Barat,1.0,,en-ID,Bekasi Kabupaten,Jalan Raya Pebayuran,107.063627,toko kelontong ida,"{' ', 'a', 'o', 'g', 't', 'n', 'd', 'l', 'k', 'e', 'i'}",1054,,
134cc14e-6aa0-48ec-af94-87d57af5dbee,1739,-6.19046383,17611.0,MANUALLY_PLACED,ID,,Mo-Su 08:00-21:00,shopping.food_mart.grocery_store,Toko Kelontong,OPEN,Jawa Barat,,,en-ID,Bekasi Kabupaten,Jalan Desa Srijaya,107.0638148,toko kelontong,"{' ', 'o', 'g', 't', 'n', 'l', 'k', 'e'}",1054,,
2ba56aef-fd15-486b-b3a1-a86427fbf8e6,1739,-6.19126847,17511.0,MANUALLY_PLACED,ID,,Mo-Su 08:00-21:00,shopping.food_mart.grocery_store,Toko SRC Abah,OPEN,Jawa Barat,1.0,,en-ID,Bekasi Kabupaten,Jalan Desa Srijaya,107.0635908,toko kelontong abah,"{' ', 'a', 'o', 'g', 'h', 't', 'n', 'l', 'b', 'k', 'e'}",1055,,
14ad9881-9385-430d-a674-599b39be3ef9,1854,-2.91644886,30163.0,MANUALLY_PLACED,ID,,,shopping.food_mart.grocery_store,Toko Sensen,OPEN,Sumatra Selatan,1.0,,en-ID,Palembang,Jalan Lebak Murni,104.792536,toko sensen,"{' ', 'o', 't', 'n', 'k', 'e', 's'}",1116,,
a8a55fa1-09d8-4b03-a992-e5f9b59f9532,1854,-2.91637091,30163.0,MANUALLY_PLACED,ID,,Mo-Su 08:00-17:00,shopping.food_mart.grocery_store,Toko Sesen,OPEN,Sumatra Selatan,,,en-ID,Palembang,Jalan Lebak Murni,104.792605,toko sesen,"{' ', 'o', 't', 'n', 'k', 'e', 's'}",1117,,
2fd0afd2-3aa0-4fac-95b0-194f6de8fb0b,1856,-2.932026,30151.0,MANUALLY_PLACED,ID,,,commercial_sector.real_estate.factory,Bengkel Las Ayu Musi,OPEN,Sumatra Selatan,,,en-ID,Palembang,Jalan Kolonel Haji Animan Achyad,104.737706,bengkel las ayu musi,"{' ', 'a', 'i', 'g', 'n', 'b', 'l', 'k', 'e', 'y', 's', 'm', 'u'}",1118,,
16ec97cf-ac32-4048-9b4d-e9a02b3d8511,1856,-2.9315487,30151.0,MANUALLY_PLACED,ID,,,commercial_sector.real_estate.factory,Bengkel Las Ayu Musi,OPEN,Sumatra Selatan,1.0,,en-ID,Palembang,Jalan Sukabangun II,104.7380004,bengkel las ayu musi,"{' ', 'a', 'i', 'g', 'n', 'b', 'l', 'k', 'e', 'y', 's', 'm', 'u'}",1119,,
17ff3a2a-d036-4e75-aa1f-4988851bcd30,2154,-6.30939841,13830.0,MANUALLY_PLACED,ID,,,shopping.food_mart.grocery_store,Toko Kelontong,OPEN,DKI Jakarta,,,en-ID,Daerah Khusus Ibukota Jakarta,Jalan Manunggal,106.8796289,toko kelontong,"{' ', 'o', 'g', 't', 'n', 'l', 'k', 'e'}",1282,,
dceb84b0-78ef-4f07-bcfd-093a8546cf54,2154,-6.309435,13830.0,MANUALLY_PLACED,ID,,,shopping.food_mart.grocery_store,Toko Kelontong Berlian,OPEN,DKI Jakarta,1.0,,en-ID,Jakarta Timur,Jalan Manunggal 2,106.879535,toko kelontong berlian,"{' ', 'a', 'o', 'g', 't', 'n', 'l', 'b', 'k', 'e', 'i', 'r'}",1282,,
18e564d2-5f5f-435e-933b-73fb9945df9b,2240,-7.02439609,51272.0,MANUALLY_PLACED,ID,,Mo-Fr 08:00-17:00,consumer_sector.financial_service.banking_service.bank,PT. BPR BKK Jateng,OPEN,Jawa Tengah,,,en-ID,Batang,Jalan Raya Tersono,109.9647085,pt  bpr bkk jateng,"{' ', 'j', 'a', 'g', 't', 'n', 'b', 'k', 'e', 'p', 'r'}",1331,,
f515db83-1446-4d00-8067-04e5823c84e0,2240,-7.02398148,51272.0,MANUALLY_PLACED,ID,,Mo-Su 08:00-17:00,consumer_sector.financial_service.banking_service.bank,PT. BPR BKK Jateng (Perseroda) Kas Tersono,OPEN,Jawa Tengah,1.0,,en-ID,Batang,Jalan Sukorejo-Tersono,109.9644844,pt  bpr bkk jateng (perseroda) kas tersono,"{' ', 'j', 'a', ')', 'o', 'g', '(', 't', 'n', 'd', 'b', 'k', 'e', 'p', 's', 'r'}",1332,,
1a2bae1d-579a-4d51-a494-766cb6cb3711,2336,-2.96105245,30115.0,MANUALLY_PLACED,ID,,,shopping.food_mart.grocery_store,Toko Aching,OPEN,Sumatra Selatan,,,en-ID,Palembang,Jalan Ramakasih 6,104.7781031,toko aching,"{' ', 'a', 'o', 'g', 'h', 't', 'n', 'k', 'c', 'i'}",1379,,
5263c33c-a1ce-45e6-9e6a-8c4baeb30cae,2336,-2.9611243,30115.0,MANUALLY_PLACED,ID,,Mo-Fr 08:00-17:00,shopping.food_mart.grocery_store,Toko Aciang,OPEN,Sumatra Selatan,1.0,,en-ID,Palembang,Jalan Ramakasih 6,104.7780505,toko aciang,"{' ', 'a', 'o', 'g', 't', 'n', 'k', 'c', 'i'}",1380,,
1ad6d26a-77cd-4e99-89a5-b53195081d32,2408,-6.9724715,40287.0,MANUALLY_PLACED,ID,,Mo-Su 08:00-19:00,beauty_and_spa.beauty_service.beauty_salon.hair_salon.mens_hair_salon.barber_shop,Pangkas Rambut Zakaria,OPEN,Jawa Barat,1.0,,en-ID,Bandung Kabupaten,Jalan Trs Lengkong,107.6478986,pangkas rambut zakaria,"{'a', ' ', 'i', 'g', 'n', 't', 'b', 'z', 'k', 'p', 's', 'r', 'm', 'u'}",1424,,
5853cd81-68de-4101-a005-5fe9bf856264,2408,-6.97232136,40287.0,MANUALLY_PLACED,ID,,,beauty_and_spa.beauty_service.beauty_salon.hair_salon.mens_hair_salon.barber_shop,Pangkas Rambut Al,OPEN,Jawa Barat,,,en-ID,Bandung Kabupaten,Jalan Ciganitri,107.6486691,pangkas rambut al,"{'a', ' ', 'g', 'n', 't', 'b', 'l', 'k', 'p', 's', 'r', 'm', 'u'}",1424,,
6c2069ef-0d0d-40d8-9318-669ffa9cfedb,2441,-3.21155648,30862.0,MANUALLY_PLACED,ID,,Mo-Su 08:00-17:00,travel_and_leisure.travel_accommodation.residence,Nabila Kost,OPEN,Sumatra Selatan,1.0,,en-ID,Ogan Ilir,Jalan Nusantara Gang Buntu,104.6514807,nabila kost,"{'a', ' ', 'o', 'n', 's', 't', 'l', 'b', 'k', 'i'}",1450,,
ec169a88-0a1b-446a-a899-707d4fb39fa6,2441,-3.21099586,30821.0,MANUALLY_PLACED,ID,,Mo-Su 08:00-17:00,travel_and_leisure.travel_accommodation.residence,Nabila Kost,OPEN,Sumatra Selatan,,,en-ID,Ogan Ilir,Jalan Nusantara Gang Buntu,104.6512052,nabila kost,"{'a', ' ', 'o', 'n', 's', 't', 'l', 'b', 'k', 'i'}",1450,,
1bec8517-c363-431e-99e6-dd774b128acb,2498,-2.93989244,30114.0,MANUALLY_PLACED,ID,,,dining.restaurant.asian_cuisine.southeast_asian_cuisine.indonesian_cuisine,Soto Khas Sokaraja,OPEN,Sumatra Selatan,1.0,,en-ID,Palembang,Jalan Sapta Marga,104.7828582,soto khas sokaraja,"{' ', 'a', 'j', 'o', 'h', 't', 'k', 's', 'r'}",1491,,
4b8008be-f3f3-4dc4-a74f-c9286c4113d9,2498,-2.93989378,30114.0,MANUALLY_PLACED,ID,,,dining.restaurant.asian_cuisine.southeast_asian_cuisine.indonesian_cuisine,Soto Khas-Surkarta,OPEN,Sumatra Selatan,,,en-ID,Palembang,Jalan Brigjen Hasan Kasim,104.7829092,soto khas surkarta,"{' ', 'a', 'o', 'h', 't', 'k', 's', 'r', 'u'}",1492,,
8e85cefb-fb18-47d5-92b9-87c78310cef5,2846,-2.93834808,30151.0,MANUALLY_PLACED,ID,,,consumer_sector.local_service.dry_cleaning_and_laundry_service,Pink Fresh Laundry Express,OPEN,Sumatra Selatan,1.0,,en-ID,Palembang,Jalan Ra Abusamah,104.7403776,pink fresh laundry express,"{'x', ' ', 'a', 'f', 'h', 'n', 's', 'd', 'y', 'l', 'k', 'e', 'p', 'i', 'r', 'u'}",1694,,
a7925f95-f196-4772-aaec-2738c99ff0f1,2846,-2.93831144,30151.0,MANUALLY_PLACED,ID,,Mo-Su 08:00-17:00,consumer_sector.local_service.dry_cleaning_and_laundry_service,Pink Fresh Laundry,OPEN,Sumatra Selatan,,,en-ID,Palembang,Jalan R.A. Abusamah,104.7403641,pink fresh laundry,"{' ', 'a', 'f', 'h', 'n', 's', 'd', 'y', 'l', 'k', 'e', 'p', 'i', 'r', 'u'}",1694,,
208381df-5bb3-4082-a5a2-9c2d244669af,2897,-5.1278336,90245.0,MANUALLY_PLACED,ID,,,shopping.store.electronics_store.mobile_phone_store,Media Handphone Perintis,OPEN,Sulawesi Selatan,1.0,,en-ID,Makassar,Jalan Perintis Kemerdekaan,119.5003402,media handphone perintis,"{'a', ' ', 'o', 'h', 'n', 't', 'd', 's', 'e', 'p', 'i', 'r', 'm'}",1720,,
eb5a0bde-e34b-47bc-a69a-274e026a3bd2,2897,-5.12783386,90245.0,MANUALLY_PLACED,ID,,Mo-Su 08:00-17:00,shopping.store.electronics_store.mobile_phone_store,Media Handphone,OPEN,Sulawesi Selatan,,,en-ID,Makassar,Jalan Perintis Kemerdekaan,119.5001267,media handphone,"{'a', ' ', 'o', 'h', 'n', 'd', 'e', 'p', 'i', 'm'}",1721,,
20b1f879-c87c-4bb3-8fbe-14e09ffd24b2,2925,-6.15868177,15122.0,MANUALLY_PLACED,ID,,,shopping.food_mart.grocery_store,Toko Berkah,OPEN,Banten,1.0,,en-ID,Tangerang Kota,Jalan Halim Perdana Kusuma,106.6751143,toko berkah,"{' ', 'a', 'o', 'h', 't', 'b', 'k', 'e', 'r'}",1737,,
2a96e0d0-e171-4ed7-856e-3827674293ae,2925,-6.15868134,15122.0,MANUALLY_PLACED,ID,,,shopping.food_mart.grocery_store,Toko Kelontong Berkah,OPEN,Banten,,,en-ID,Tangerang Kota,Jalan Halim Perdana Kusuma,106.6751064,toko kelontong berkah,"{' ', 'a', 'o', 'g', 'h', 't', 'n', 'l', 'b', 'k', 'e', 'r'}",1738,,
20fd3b2f-6e44-4db1-8f30-89af632656b0,2957,-2.95439635,30119.0,MANUALLY_PLACED,ID,,Mo-Su 08:00-17:00,shopping.store.pet_store,Kios Untung,OPEN,Sumatra Selatan,1.0,,en-ID,Palembang,Jalan Urip Sumoharjo,104.7878968,kios untung,"{' ', 'o', 'i', 'g', 'n', 't', 'k', 's', 'u'}",1754,,
21adc06a-760f-4916-ab0b-2dc8461e4934,2957,-2.95442022,30118.0,MANUALLY_PLACED,ID,,,shopping.store.pet_store,Kios Untung,OPEN,Sumatra Selatan,,,en-ID,Palembang,Jalan Urip Sumoharjo,104.7880873,kios untung,"{' ', 'o', 'i', 'g', 'n', 't', 'k', 's', 'u'}",1755,,
21ed3357-dfd9-4efc-b62f-35cab42380f2,3054,-2.98927855,30122.0,MANUALLY_PLACED,ID,,Mo-Su 08:00-17:00,shopping.store.clothing_store,Toko Selfi,OPEN,Sumatra Selatan,1.0,,en-ID,Palembang,Jalan Pasar Baru,104.762769,toko selfi,"{' ', 'o', 'f', 'i', 't', 'l', 'k', 'e', 's'}",1809,,
17c29cd2-19f9-484e-92ef-e0b785c3fde3,3054,-2.98919775,30122.0,MANUALLY_PLACED,ID,,Mo-Su 08:00-17:00,shopping.store.clothing_store,Toko Selfi Central,OPEN,Sumatra Selatan,,,en-ID,Palembang,Jalan Pasar Baru,104.7627833,toko selfi central,"{' ', 'a', 'o', 'f', 'i', 't', 'n', 'l', 'k', 'e', 'c', 's', 'r'}",1810,,
233b24e0-95be-4fc1-ac52-93ea2f06320b,3190,-2.92938127,30151.0,MANUALLY_PLACED,ID,,Mo-Su 00:00-23:59,consumer_sector.financial_service.banking_service.atm,ATM,OPEN,Sumatra Selatan,,,en-ID,Palembang,Jalan Sukabangun Ii,104.7414484,atm,"{'a', 'm', 't'}",1900,,
24596ee5-96e6-4e94-86a4-b57e10703738,3190,-2.92933287,30151.0,MANUALLY_PLACED,ID,,,consumer_sector.financial_service.banking_service.atm,ATM BRI,OPEN,Sumatra Selatan,1.0,,en-ID,Palembang,Jalan Sukabangun Ii,104.7414634,atm bri,"{'a', ' ', 't', 'b', 'i', 'r', 'm'}",1900,1,
fa5bb154-971b-46e5-9e51-01c457205b57,3211,2.98469919,21137.0,MANUALLY_PLACED,ID,,,dining.cafe.coffee_shop,Kedai Join Kopi (Mak Zurra,OPEN,Sumatra Utara,,,en-ID,Pematangsiantar,Jalan Demokrasi,99.0838766,kedai join kopi (mak zurra,"{'a', ' ', 'j', 'o', '(', 'n', 'd', 'z', 'k', 'e', 'p', 'i', 'r', 'm', 'u'}",1919,,
2b3eae69-ba04-49a2-9084-4ff4607965f7,3211,2.98473934,21137.0,MANUALLY_PLACED,ID,,Mo-Su 09:00-21:00,dining.cafe.coffee_shop,Join Kopi Mak Zurra,OPEN,Sumatra Utara,1.0,,en-ID,Pematangsiantar,Jalan Demokrasi,99.08375877,join kopi mak zurra,"{' ', 'j', 'a', 'o', 'n', 'z', 'k', 'p', 'i', 'r', 'm', 'u'}",1920,,
